Time,RPM,IdleError,IdlePos(Steps),IdleSwitch,CoolantT(C),MAP(kPa),IgnAdv(deg.),InletT(C),Throttle(V),Battery(V),CoilTime(ms),ClosedLoop,Lambda(mV),FuelTrim(%),IdleBasePos(Steps),Aircon(on/off),F1,F2,FByte1,Fbyte2,RPM_raw,Unknown_Load(?),Ignition_tune(deg.),Idlerpm_tune(rpm),Fuel_tune,Virtual_MAF(g/s),Virtual_fuel(l/h),Virtual_fuel2(l/100km),GPS_Speed(km/h),GPS_Longitude,GPS_Latitude,GPS_Altitude(m),
[19:16:20:987],1053,94,88,16,43,31,13.0,26,0.54,13.00,1662,1,540,104,84,1,35,135,2,0,32666,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,674.1
[19:16:22:020],1170,70,92,16,44,33,18.0,26,0.58,13.00,1664,1,195,106,84,1,35,135,2,0,32838,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:16:22:992],1036,96,93,16,44,34,14.0,26,0.56,13.00,1656,1,170,107,84,1,35,135,2,0,32710,0,0.00,0,134,5.7,1.9,0.0,0.0,55.1917,-118.7774,674.1
[19:16:24:022],1191,58,85,16,44,30,16.0,26,0.56,13.00,1658,1,670,106,84,1,35,135,2,0,32780,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:16:25:019],1045,60,92,16,44,34,14.5,26,0.56,13.00,1650,1,730,105,84,1,35,135,2,0,32733,0,0.00,0,134,5.3,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:16:26:021],1142,31,84,16,44,31,14.0,26,0.56,13.00,1664,1,260,105,84,1,35,135,2,0,32658,0,0.00,0,134,5.3,1.7,0.0,0.0,55.1917,-118.7774,674.0
[19:16:27:021],1143,32,95,16,44,33,17.5,26,0.58,13.00,1664,1,105,107,84,1,35,135,2,0,32822,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.0
[19:16:28:002],1024,86,87,16,45,32,13.0,26,0.54,13.00,1661,1,540,104,83,1,35,135,2,0,32689,0,0.00,0,134,5.6,1.8,0.0,0.0,55.1917,-118.7774,674.0
[19:16:29:035],1127,31,84,16,45,31,16.0,26,0.56,13.00,1654,1,160,106,83,1,35,135,2,0,32747,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.0
[19:16:30:007],1061,10,94,16,45,35,16.0,26,0.56,13.00,1637,1,120,108,83,1,35,135,2,0,32796,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.0
[19:16:31:044],1072,44,83,16,45,31,13.5,26,0.54,13.00,1640,1,400,109,83,1,35,135,2,0,32702,0,0.00,0,134,5.5,1.8,0.0,0.0,55.1917,-118.7774,674.0
[19:16:32:027],1106,26,92,16,45,34,16.0,26,0.58,13.00,1656,1,675,106,83,1,35,135,2,0,32811,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.0
[19:16:33:006],1040,117,88,16,45,31,12.5,26,0.54,13.00,1652,1,615,105,83,1,35,135,2,0,32681,0,0.00,0,134,5.6,1.8,0.0,0.0,55.1917,-118.7774,674.0
[19:16:34:002],1160,51,85,16,45,31,16.5,26,0.56,13.00,1659,1,475,104,83,1,35,135,2,0,32790,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.0
[19:16:35:047],1024,50,94,16,45,33,14.5,26,0.56,13.00,1656,1,210,106,83,1,35,135,2,0,32773,0,0.00,0,134,5.3,1.8,0.0,0.0,55.1917,-118.7774,674.0
[19:16:36:023],1075,31,83,16,45,30,13.5,26,0.54,13.00,1639,1,335,107,83,1,35,135,2,0,32691,0,0.00,0,134,5.0,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:37:002],1087,21,94,16,45,34,16.0,26,0.58,13.00,1656,1,205,108,83,1,35,135,2,0,32823,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:38:032],1049,71,85,16,46,30,13.0,26,0.54,13.00,1651,1,595,106,82,1,35,135,2,0,32673,0,0.00,0,134,5.5,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:16:39:025],1133,30,86,16,46,32,16.0,26,0.56,13.00,1654,1,300,107,82,1,35,135,2,0,32767,0,0.00,0,134,4.7,1.5,0.0,0.0,55.1917,-118.7774,673.9
[19:16:40:006],1037,38,93,16,46,34,15.0,26,0.56,13.00,1654,1,125,108,82,1,35,135,2,0,32784,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:16:41:047],1066,53,83,16,46,31,13.5,26,0.54,13.00,1635,1,640,106,82,1,35,135,2,0,32695,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,673.9
[19:16:42:018],1109,34,91,16,47,33,16.5,26,0.56,13.00,1652,1,300,107,82,1,35,135,2,0,32810,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:43:057],1031,57,89,16,47,32,14.0,26,0.56,13.00,1653,1,425,109,82,1,35,135,2,0,32740,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:16:44:019],1099,16,82,16,47,30,14.0,26,0.54,13.10,1642,1,395,106,82,1,35,135,2,0,32694,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:44:987],1115,46,92,16,47,33,16.5,26,0.58,13.00,1662,1,275,108,82,1,35,135,2,0,32830,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:46:055],1065,58,83,16,47,30,12.5,26,0.54,13.10,1656,1,710,106,82,1,35,135,2,0,32652,0,0.00,0,134,5.5,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:16:47:045],1145,59,89,16,47,32,17.0,26,0.56,13.00,1660,1,685,104,82,1,35,135,2,0,32806,0,0.00,0,134,4.7,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:48:003],1007,91,90,16,47,33,14.0,26,0.56,13.00,1647,1,405,103,82,1,35,135,2,0,32687,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:16:49:040],1155,35,83,16,48,30,15.5,26,0.56,13.00,1651,1,125,106,82,1,35,135,2,0,32723,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:49:991],1075,1,93,16,48,34,16.0,26,0.56,13.00,1655,1,270,107,82,1,35,135,2,0,32811,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,673.9
[19:16:51:032],1036,66,86,16,48,32,13.0,26,0.54,13.00,1650,1,460,107,82,1,35,135,2,0,32684,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:16:52:033],1128,19,83,16,49,30,15.0,26,0.56,13.00,1648,1,735,106,82,1,35,135,2,0,32757,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:53:001],1054,11,97,16,49,36,16.0,26,0.58,13.00,1638,1,270,106,82,1,35,135,2,0,32822,0,0.00,0,134,5.0,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:54:051],1060,48,83,16,49,30,13.5,26,0.54,13.00,1641,1,290,108,82,1,35,135,2,0,32701,0,0.00,0,134,5.6,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:16:55:021],1101,25,92,16,49,34,16.0,26,0.58,13.00,1651,1,640,105,82,1,35,135,2,0,32800,0,0.00,0,134,4.7,1.5,0.0,0.0,55.1917,-118.7774,673.9
[19:16:56:059],1002,103,89,16,49,33,13.5,26,0.54,13.00,1656,1,570,104,82,1,35,135,2,0,32683,0,0.00,0,134,5.5,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:16:57:017],1176,58,83,16,49,30,16.0,26,0.56,13.00,1648,1,475,106,82,1,35,135,2,0,32771,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:16:58:052],1012,93,91,16,49,34,14.0,26,0.56,13.00,1650,1,450,106,82,1,35,135,2,0,32731,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,673.9
[19:16:59:028],1119,17,82,16,49,30,14.0,26,0.54,13.00,1642,1,320,105,82,1,35,135,2,0,32725,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,673.9
[19:17:00:043],1098,23,93,16,50,34,16.5,26,0.58,13.00,1655,1,365,108,82,1,35,135,2,0,32825,0,0.00,0,134,5.0,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:17:01:013],1074,70,83,16,50,30,13.0,26,0.54,13.00,1660,1,670,105,82,1,35,135,2,0,32679,0,0.00,0,134,5.5,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:17:02:058],1139,54,92,16,50,34,17.0,26,0.58,13.00,1652,1,705,104,82,1,35,135,2,0,32832,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:17:03:011],1022,86,87,16,50,32,13.0,27,0.54,13.00,1659,1,400,103,82,1,35,135,2,0,32679,0,0.00,0,134,5.7,1.9,0.0,0.0,55.1917,-118.7774,673.9
[19:17:04:061],1173,57,87,16,50,32,16.5,27,0.56,13.00,1654,1,125,105,82,1,35,135,2,0,32804,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:17:05:044],1030,47,91,16,50,34,14.5,27,0.56,13.00,1656,1,230,106,82,1,35,135,2,0,32739,0,0.00,0,134,5.5,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:17:06:062],1114,17,82,16,50,30,14.0,27,0.54,13.10,1638,1,530,106,82,1,35,135,2,0,32714,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,673.9
[19:17:07:020],1050,18,96,16,51,35,16.0,27,0.58,13.10,1656,1,480,104,81,1,35,135,2,0,32816,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:17:08:072],1023,76,88,16,51,33,13.5,27,0.54,13.00,1646,1,115,106,81,1,35,135,2,0,32705,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:17:09:057],1150,33,83,16,51,30,16.0,27,0.54,13.00,1648,1,155,108,81,1,35,135,2,0,32783,0,0.00,0,134,5.0,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:17:10:067],1039,56,90,16,51,34,14.0,27,0.56,13.00,1652,1,620,106,81,1,35,135,2,0,32768,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,673.9
[19:17:11:025],1025,92,86,16,52,31,13.0,27,0.54,13.10,1648,1,545,105,81,1,35,135,2,0,32700,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,673.9
[19:17:12:055],1140,28,82,16,52,30,16.0,27,0.54,13.10,1649,1,605,104,81,1,35,135,2,0,32772,0,0.00,0,134,4.7,1.5,0.0,0.0,55.1917,-118.7774,673.9
[19:17:13:034],1010,59,95,16,52,36,15.0,27,0.56,13.10,1642,1,365,103,81,1,35,135,2,0,32786,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,673.9
[19:17:14:081],1113,20,82,16,52,29,13.5,27,0.54,13.10,1666,1,335,106,81,1,35,135,2,0,32708,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,673.9
[19:17:15:024],1072,9,82,16,52,30,13.5,27,0.54,13.10,1638,1,435,104,81,1,35,135,2,0,32699,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,673.9
[19:17:16:063],1097,45,88,16,52,33,16.0,27,0.56,13.10,1646,1,240,106,81,1,35,135,2,0,32796,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.0
[19:17:17:030],1006,89,84,16,52,31,12.5,27,0.54,13.00,1661,1,640,104,81,1,35,135,2,0,32681,0,0.00,0,134,5.3,1.8,0.0,0.0,55.1917,-118.7774,674.0
[19:17:18:066],1128,17,82,16,52,31,14.0,27,0.54,13.10,1654,1,525,103,81,1,35,135,2,0,32704,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.0
[19:17:19:034],1069,14,92,16,53,34,16.0,27,0.56,13.10,1652,1,135,105,81,1,35,135,2,0,32832,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.0
[19:17:20:082],1012,66,85,16,53,32,13.0,27,0.54,13.10,1652,1,80,106,81,1,35,135,2,0,32708,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,674.0
[19:17:21:028],1107,18,82,16,53,32,14.0,27,0.54,13.00,1651,1,225,107,81,1,35,135,2,0,32752,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.0
[19:17:22:076],1038,21,90,16,53,34,15.0,27,0.56,13.10,1638,1,540,107,81,1,35,135,2,0,32788,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.0
[19:17:23:048],1043,29,81,16,53,32,13.0,27,0.54,13.10,1635,1,620,105,81,1,35,135,2,0,32717,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.0
[19:17:24:074],1074,1,92,16,53,35,16.0,27,0.56,13.10,1644,1,520,104,81,1,35,135,2,0,32819,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.0
[19:17:25:050],1012,80,86,16,53,32,12.5,27,0.54,13.10,1648,1,95,106,81,1,35,135,2,0,32664,0,0.00,0,134,5.6,1.8,0.0,0.0,55.1917,-118.7774,674.1
[19:17:26:070],1168,91,85,16,53,31,16.5,27,0.56,13.00,1649,1,110,107,81,1,35,135,2,0,32828,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:17:27:064],1037,46,81,16,53,32,13.0,27,0.54,13.10,1642,1,490,108,81,1,35,135,2,0,32713,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,674.1
[19:17:28:042],1084,18,82,16,54,32,14.5,27,0.54,13.10,1643,1,700,106,81,1,35,135,2,0,32762,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.0
[19:17:29:085],1029,27,89,16,54,32,14.0,27,0.56,13.10,1651,1,690,104,81,1,35,135,2,0,32756,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.0
[19:17:30:065],1084,6,81,16,54,31,14.0,27,0.54,13.10,1636,1,125,106,81,1,35,135,2,0,32742,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.0
[19:17:31:046],1048,8,92,16,54,35,16.0,27,0.56,13.10,1652,1,145,107,81,1,35,135,2,0,32815,0,0.00,0,134,5.0,1.6,0.0,0.0,55.1917,-118.7774,674.0
[19:17:32:100],1019,60,85,16,54,31,13.0,27,0.54,13.10,1656,1,265,109,80,1,35,135,2,0,32708,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,674.0
[19:17:33:087],1105,16,80,16,54,31,14.0,27,0.54,13.10,1641,1,680,107,81,1,35,135,2,0,32733,0,0.00,0,134,4.7,1.5,0.0,0.0,55.1917,-118.7774,674.1
[19:17:34:070],1057,8,92,16,54,34,16.0,27,0.56,13.10,1666,1,705,105,80,1,35,135,2,0,32826,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:35:093],991,86,85,16,54,33,13.0,27,0.54,13.10,1673,1,530,104,80,1,35,135,2,0,32698,0,0.00,0,134,5.3,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:36:080],1145,56,82,16,54,31,16.0,27,0.54,13.10,1653,1,560,103,80,1,35,135,2,0,32743,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:17:37:062],1000,35,94,16,55,35,15.0,27,0.56,13.00,1652,1,125,103,80,1,35,135,2,0,32791,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:38:097],1012,66,83,16,55,31,12.0,27,0.54,13.00,1674,1,50,104,80,1,35,135,2,0,32712,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:39:077],1070,7,84,16,55,32,14.0,27,0.54,13.10,1640,1,60,106,80,1,35,135,2,0,32768,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.1
[19:17:40:062],1011,50,87,16,55,34,14.0,27,0.54,13.10,1652,1,300,107,80,1,35,135,2,0,32714,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:41:105],1101,19,80,16,55,31,14.0,27,0.54,13.00,1643,1,335,110,80,1,35,135,2,0,32753,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:42:086],1018,60,88,16,56,34,13.5,27,0.54,13.10,1651,1,720,108,80,1,35,135,2,0,32738,0,0.00,0,134,5.0,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:43:101],1057,11,80,16,56,31,13.5,27,0.54,13.00,1634,1,810,107,80,1,35,135,2,0,32705,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:44:072],1038,2,93,16,56,34,16.0,27,0.56,13.10,1664,1,715,106,80,1,35,135,2,0,32838,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:17:45:047],1023,71,82,16,56,32,12.5,27,0.54,13.00,1656,1,465,104,80,1,35,135,2,0,32708,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:46:081],1075,12,86,16,57,32,15.0,27,0.56,13.00,1654,1,390,102,80,1,35,135,2,0,32796,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:17:47:115],986,47,91,16,57,35,14.5,27,0.56,13.00,1655,1,65,104,80,1,35,135,2,0,32787,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:48:084],1043,26,80,16,57,31,12.5,27,0.54,13.10,1644,1,110,106,80,1,35,135,2,0,32676,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:49:083],1101,57,83,16,57,32,16.0,27,0.56,13.10,1652,1,50,107,80,1,35,135,2,0,32801,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:17:50:111],1042,15,87,16,57,32,14.0,27,0.54,13.00,1641,1,485,108,80,1,35,135,2,0,32782,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:51:075],1051,24,80,16,57,32,12.5,27,0.54,13.10,1638,1,795,107,80,1,35,135,2,0,32688,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:17:52:105],1079,30,87,16,57,33,16.0,27,0.56,13.10,1651,1,575,106,80,1,35,135,2,0,32816,0,0.00,0,134,5.0,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:17:53:097],1013,72,86,16,57,32,13.5,27,0.54,13.10,1658,1,300,106,80,1,35,135,2,0,32718,0,0.00,0,134,5.3,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:54:084],1091,3,80,16,57,30,13.5,27,0.54,13.10,1645,1,665,105,80,1,35,135,2,0,32747,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:17:55:081],1026,36,90,16,57,34,14.0,27,0.56,13.10,1647,1,705,104,80,1,35,135,2,0,32772,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:17:56:063],1047,64,81,16,57,30,12.5,27,0.54,13.00,1645,1,110,106,80,1,35,135,2,0,32654,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:57:111],1139,76,82,16,57,31,16.5,28,0.54,13.00,1659,1,170,107,80,1,35,135,2,0,32815,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.1
[19:17:58:081],1020,69,88,16,57,33,13.5,28,0.54,13.00,1659,1,125,108,80,1,35,135,2,0,32748,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:17:59:119],1053,59,81,16,57,30,12.5,28,0.54,13.00,1653,1,620,106,80,1,35,135,2,0,32688,0,0.00,0,134,5.0,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:18:00:095],1111,55,85,16,57,33,16.0,28,0.56,13.00,1656,1,675,104,80,1,35,135,2,0,32794,0,0.00,0,134,4.7,1.5,0.0,0.0,55.1917,-118.7774,674.1
[19:18:01:111],1041,20,89,16,57,34,14.5,28,0.54,13.10,1656,1,245,106,80,1,35,135,2,0,32797,0,0.00,0,134,5.4,1.8,0.0,0.0,55.1917,-118.7774,674.1
[19:18:02:083],1050,31,80,16,58,30,12.5,28,0.54,13.10,1644,1,425,107,79,1,35,135,2,0,32736,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:18:03:122],1058,21,90,16,58,33,16.0,28,0.56,13.10,1653,1,345,104,79,1,35,135,2,0,32822,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.1
[19:18:04:111],1052,31,80,16,58,31,12.5,28,0.54,13.10,1649,1,220,108,79,1,35,135,2,0,32690,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:18:05:092],1122,55,83,16,58,32,16.0,28,0.56,13.00,1653,1,615,106,79,1,35,135,2,0,32812,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:18:06:115],983,91,84,16,58,32,13.0,28,0.54,13.10,1656,1,675,105,79,1,35,135,2,0,32709,0,0.00,0,134,5.3,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:18:07:102],1113,27,79,16,58,30,14.0,28,0.54,13.00,1637,1,775,104,79,1,35,135,2,0,32756,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.1
[19:18:08:078],997,49,90,16,59,35,14.0,28,0.56,13.00,1648,1,360,103,79,1,35,135,2,0,32742,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:18:09:136],1105,13,79,16,59,29,13.5,28,0.54,13.00,1640,1,55,105,79,1,35,135,2,0,32722,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:18:10:101],1044,19,90,16,59,34,15.0,28,0.56,13.00,1656,1,330,107,79,1,35,135,2,0,32787,0,0.00,0,134,4.7,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:18:11:132],1071,33,79,16,59,31,12.5,28,0.54,13.10,1648,1,575,106,79,1,35,135,2,0,32741,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:18:12:095],1050,13,91,16,59,34,15.0,28,0.56,13.10,1638,1,570,105,79,1,35,135,2,0,32806,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:18:13:127],1042,30,79,16,59,31,12.5,28,0.54,13.10,1642,1,720,104,79,1,35,135,2,0,32709,0,0.00,0,134,5.3,1.7,0.0,0.0,55.1917,-118.7774,674.1
[19:18:14:106],1089,39,83,16,59,33,14.5,28,0.54,13.10,1654,1,75,105,78,1,35,135,2,0,32831,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.1
[19:18:15:147],1033,35,78,16,59,32,12.5,28,0.54,13.10,1635,1,325,107,78,1,35,135,2,0,32741,0,0.00,0,134,5.3,1.7,0.0,0.0,55.1917,-118.7774,674.2
[19:18:16:120],1009,19,87,16,59,33,14.0,28,0.54,13.10,1641,1,340,105,78,1,35,135,2,0,32791,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.2
[19:18:17:122],984,59,84,16,59,32,13.0,28,0.54,13.10,1646,1,55,107,78,1,35,135,2,0,32750,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.2
[19:18:18:142],1019,60,79,16,59,30,12.0,28,0.54,13.10,1652,1,65,108,78,1,35,135,2,0,32690,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.2
[19:18:19:117],1084,33,78,16,59,29,14.0,28,0.54,13.10,1628,1,685,106,78,1,35,135,2,0,32798,0,0.00,0,134,4.5,1.5,0.0,0.0,55.1917,-118.7774,674.2
[19:18:20:090],1001,70,83,16,60,31,13.0,28,0.54,13.10,1657,1,730,105,78,1,35,135,2,0,32704,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.2
[19:18:21:141],1079,11,78,16,60,30,12.5,28,0.54,13.10,1630,1,370,104,78,1,35,135,2,0,32728,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.2
[19:18:22:103],1021,16,86,16,60,32,14.0,28,0.54,13.10,1628,1,95,107,78,1,35,135,2,0,32783,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.2
[19:18:23:097],1014,39,84,16,60,32,13.5,28,0.54,13.10,1629,1,260,108,78,1,35,135,2,0,32767,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.2
[19:18:24:141],1016,33,76,16,61,31,12.0,28,0.54,13.10,1636,1,115,108,76,1,35,135,2,0,32736,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.2
[19:18:25:101],1047,3,84,16,61,32,13.5,28,0.54,13.10,1636,1,740,105,76,1,35,135,2,0,32754,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.2
[19:18:26:144],978,76,83,16,61,33,13.0,28,0.54,13.10,1652,1,325,106,76,1,35,135,2,0,32739,0,0.00,0,134,4.9,1.6,0.0,0.0,55.1917,-118.7774,674.2
[19:18:27:129],1058,0,76,16,61,32,13.5,28,0.54,13.10,1638,1,170,107,76,1,35,135,2,0,32707,0,0.00,0,134,4.8,1.6,0.0,0.0,55.1917,-118.7774,674.2
[19:18:28:120],1055,12,82,16,61,32,14.0,28,0.54,13.10,1650,1,540,106,76,1,35,135,2,0,32764,0,0.00,0,134,5.0,1.6,0.0,0.0,55.1917,-118.7774,674.2
[19:18:29:150],1046,20,83,16,61,33,14.0,28,0.54,13.10,1649,1,440,107,76,1,35,135,2,0,32808,0,0.00,0,134,5.0,1.6,0.0,0.0,55.1917,-118.7774,674.2
[19:18:30:129],966,106,81,16,61,33,13.0,28,0.54,13.10,1658,1,320,106,76,1,35,135,2,0,32696,0,0.00,0,134,5.1,1.7,0.0,0.0,55.1917,-118.7774,674.3
[19:18:31:148],1044,48,76,16,61,30,12.0,28,0.54,13.10,1638,1,275,105,76,1,35,135,2,0,32701,0,0.00,0,134,4.7,1.5,0.0,0.0,55.1917,-118.7774,674.3
[19:18:32:118],1067,34,81,16,61,33,14.5,28,0.54,13.10,1646,1,350,106,76,1,35,135,2,0,32777,0,0.00,0,134,4.6,1.5,0.0,0.0,55.1917,-118.7774,674.3
[19:18:33:165],971,73,85,16,61,33,13.5,28,0.54,13.10,1649,1,95,108,76,1,35,135,2,0,32739,0,0.00,0,134,5.2,1.7,0.0,0.0,55.1917,-118.7774,674.3
[19:18:34:141],1075,7,76,16,61,30,12.5,28,0.54,13.10,1642,1,480,106,76,1,35,135,2,0,32730,0,0.00,0,134,4.7,1.6,0.0,0.0,55.1917,-118.7774,674.3
[19:18:35:115],1045,27,86,16,61,34,15.5,28,0.54,13.10,1643,1,640,105,76,1,35,135,2,0,32811,0,0.00,0,134,4.7,1.6,0.0,0.0,55.1917,-118.7774,674.3
